ID;Data;Status;Pagamento;Dispositivo;Produtos;SubTotal;Descontos;Frete;Valor
5717;03/05/2018 13:08;ENTREGUE;MOIP CC 6x;Desktop;1;R$ 79,90;R$ 0,00;R$ 18,79;R$ 98,69
5716;03/05/2018 10:35;ENTREGUE;MOIP Boleto;Desktop;2;R$ 149,80;R$ 0,00;R$ 38,23;R$ 188,03
5715;03/05/2018 09:35;ENTREGUE;MOIP CC 6x;Mobile;2;R$ 159,80;R$ 7,99;R$ 19,11;R$ 170,92
5714;03/05/2018 08:16;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,90;R$ 0,00;R$ 18,79;R$ 98,69
5711;02/05/2018 17:40;ENTREGUE;MOIP CC 5x;Desktop;3;R$ 199,70;R$ 0,00;R$ 18,79;R$ 218,49
5710;02/05/2018 12:11;ENTREGUE;MOIP Boleto;Mobile;1;R$ 79,90;R$ 0,00;R$ 25,72;R$ 105,62
5708;02/05/2018 10:33;ENTREGUE;MOIP Boleto;Desktop;7;R$ 359,30;R$ 0,00;R$ 19,44;R$ 378,74
5706;01/05/2018 19:46;ENTREGUE;MOIP CC 6x;Mobile;3;R$ 229,70;R$ 0,00;R$ 38,23;R$ 267,93
5705;01/05/2018 13:42;DESPACHADO;MOIP CC 3x;Desktop;2;R$ 149,80;R$ 0,00;R$ 23,21;R$ 173,01
5704;01/05/2018 09:23;ENTREGUE;MOIP CC 2x;Desktop;1;R$ 79,90;R$ 0,00;R$ 21,00;R$ 100,90
5703;30/04/2018 18:59;ENTREGUE;MOIP CC 1x;Desktop;2;R$ 175,80;R$ 0,00;R$ 24,47;R$ 200,27
5702;30/04/2018 15:20;ENTREGUE;MOIP Boleto;Mobile;3;R$ 257,70;R$ 0,00;R$ 25,72;R$ 283,42
5701;30/04/2018 12:29;ENTREGUE;MOIP CC 6x;Mobile;3;R$ 202,70;R$ 0,00;R$ 18,79;R$ 221,49
5698;29/04/2018 08:55;ENTREGUE;MOIP Boleto;Desktop;1;R$ 69,90;R$ 0,00;R$ 38,23;R$ 108,13
5697;29/04/2018 06:27;ENTREGUE;MOIP CC 4x;Mobile;1;R$ 69,90;R$ 0,00;R$ 24,47;R$ 94,37
5696;28/04/2018 23:31;ENTREGUE;MOIP CC 6x;Desktop;3;R$ 263,70;R$ 0,00;R$ 5,87;R$ 269,57
5695;28/04/2018 22:06;ENTREGUE;MOIP CC 4x;Mobile;1;R$ 69,90;R$ 0,00;R$ 24,47;R$ 94,37
5694;28/04/2018 22:04;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,90;R$ 0,00;R$ 19,11;R$ 99,01
5692;28/04/2018 08:38;ENTREGUE;MOIP CC 2x;Desktop;1;R$ 79,90;R$ 0,00;R$ 18,79;R$ 98,69
5691;28/04/2018 07:20;ENTREGUE;MOIP Boleto;Desktop;1;R$ 69,90;R$ 0,00;R$ 21,00;R$ 90,90
5690;26/04/2018 19:10;ENTREGUE;MOIP Boleto;Mobile;1;R$ 79,90;R$ 0,00;R$ 24,47;R$ 104,37
