ID;Data;Status;Pagamento;Dispositivo;Produtos;SubTotal;Descontos;Frete;Valor
6274;07/08/2018 10:33;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 79,90;R$ 0,00;R$ 26,99;R$ 106,89
6273;07/08/2018 09:33;DESPACHADO;MOIP Boleto;Mobile;2;R$ 159,80;R$ 0,00;R$ 23,21;R$ 183,01
6271;07/08/2018 09:03;ENTREGUE;MOIP CC 2x;Desktop;1;R$ 69,90;R$ 0,00;R$ 21,00;R$ 90,90
6270;07/08/2018 08:38;DESPACHADO;MOIP Boleto;Desktop;4;R$ 139,60;R$ 0,00;R$ 25,03;R$ 164,63
6269;07/08/2018 01:03;ENTREGUE;MOIP CC 4x;Mobile;1;R$ 69,90;R$ 0,00;R$ 38,23;R$ 108,13
6267;06/08/2018 21:57;ENTREGUE;MOIP Boleto;Mobile;1;R$ 69,90;R$ 0,00;R$ 26,99;R$ 96,89
6266;06/08/2018 21:34;ENTREGUE;MOIP CC 2x;Mobile;2;R$ 159,80;R$ 0,00;R$ 19,11;R$ 178,91
6265;06/08/2018 20:30;ENTREGUE;MOIP CC 3x;Mobile;2;R$ 99,80;R$ 0,00;R$ 18,79;R$ 118,59
6264;06/08/2018 20:27;ENTREGUE;MOIP Boleto;Mobile;4;R$ 269,60;R$ 0,00;R$ 18,79;R$ 288,39
6262;06/08/2018 19:29;ENTREGUE;MOIP CC 1x;Mobile;1;R$ 79,90;R$ 0,00;R$ 64,75;R$ 144,65
6261;06/08/2018 18:58;ENTREGUE;MOIP CC 4x;Desktop;2;R$ 149,80;R$ 0,00;R$ 55,84;R$ 205,64
6260;06/08/2018 14:50;ENTREGUE;MOIP CC 4x;Desktop;2;R$ 159,80;R$ 0,00;R$ 38,23;R$ 198,03
6259;06/08/2018 13:47;ENTREGUE;MOIP CC 3x;Desktop;1;R$ 79,90;R$ 0,00;R$ 16,33;R$ 96,23
6258;06/08/2018 13:11;ENTREGUE;MOIP CC 5x;Mobile;2;R$ 39,80;R$ 0,00;R$ 38,23;R$ 78,03
6257;06/08/2018 09:41;ENTREGUE;MOIP CC 6x;Mobile;4;R$ 299,60;R$ 0,00;R$ 38,23;R$ 337,83
6256;06/08/2018 09:33;DESPACHADO;MOIP CC 4x;Desktop;1;R$ 69,90;R$ 0,00;R$ 30,08;R$ 99,98
6255;06/08/2018 08:24;ENTREGUE;MOIP CC 6x;Desktop;7;R$ 539,30;R$ 0,00;R$ 34,89;R$ 574,19
6254;05/08/2018 22:11;ENTREGUE;MOIP CC 3x;Mobile;2;R$ 109,80;R$ 0,00;R$ 64,75;R$ 174,55
6253;05/08/2018 21:35;DESPACHADO;MOIP Boleto;Mobile;2;R$ 139,80;R$ 0,00;R$ 30,08;R$ 169,88
6252;05/08/2018 21:26;ENTREGUE;MOIP CC 2x;Mobile;2;R$ 149,80;R$ 0,00;R$ 38,23;R$ 188,03
6251;05/08/2018 18:17;ENTREGUE;MOIP CC 1x;Mobile;1;R$ 79,90;R$ 0,00;R$ 16,33;R$ 96,23
6250;05/08/2018 17:32;ENTREGUE;MOIP CC 4x;Mobile;3;R$ 179,70;R$ 0,00;R$ 18,79;R$ 198,49
6249;05/08/2018 14:33;ENTREGUE;MOIP CC 4x;Mobile;1;R$ 79,90;R$ 0,00;R$ 23,21;R$ 103,11
6248;05/08/2018 12:14;ENTREGUE;MOIP CC 2x;Mobile;1;R$ 69,90;R$ 0,00;R$ 23,21;R$ 93,11
6247;05/08/2018 11:09;ENTREGUE;MOIP CC 6x;Mobile;2;R$ 109,80;R$ 0,00;R$ 16,33;R$ 126,13
6246;04/08/2018 16:55;ENTREGUE;MOIP CC 3x;Mobile;1;R$ 79,90;R$ 0,00;R$ 26,99;R$ 106,89
6245;04/08/2018 16:46;ENTREGUE;MOIP CC 3x;Mobile;3;R$ 209,70;R$ 0,00;R$ 18,79;R$ 228,49
6244;04/08/2018 15:36;ENTREGUE;MOIP CC 6x;Mobile;2;R$ 139,80;R$ 0,00;R$ 18,79;R$ 158,59
6243;04/08/2018 12:49;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 79,90;R$ 0,00;R$ 38,23;R$ 118,13
6242;04/08/2018 12:16;ENTREGUE;MOIP CC 2x;Desktop;1;R$ 87,90;R$ 0,00;R$ 23,21;R$ 111,11
6241;04/08/2018 11:55;ENTREGUE;MOIP CC 2x;Mobile;3;R$ 199,70;R$ 0,00;R$ 18,79;R$ 218,49
6239;04/08/2018 04:32;ENTREGUE;MOIP CC 2x;Mobile;2;R$ 89,80;R$ 0,00;R$ 18,79;R$ 108,59
6238;03/08/2018 17:40;DESPACHADO;MOIP Boleto;Mobile;1;R$ 69,90;R$ 0,00;R$ 30,08;R$ 99,98
6237;03/08/2018 15:18;ENTREGUE;MOIP Boleto;Desktop;3;R$ 219,70;R$ 10,99;R$ 21,00;R$ 229,72
6236;03/08/2018 14:19;ENTREGUE;MOIP Boleto;Mobile;1;R$ 79,90;R$ 0,00;R$ 13,15;R$ 93,05
6235;03/08/2018 13:15;ENTREGUE;MOIP CC 2x;Mobile;2;R$ 149,80;R$ 0,00;R$ 49,58;R$ 199,38
6234;03/08/2018 10:33;DESPACHADO;MOIP Boleto;Desktop;1;R$ 69,90;R$ 0,00;R$ 25,72;R$ 95,62
6233;03/08/2018 09:46;ENTREGUE;MOIP CC 3x;Desktop;1;R$ 79,90;R$ 0,00;R$ 23,21;R$ 103,11
6232;03/08/2018 09:42;ENTREGUE;MOIP Boleto;Mobile;1;R$ 79,90;R$ 0,00;R$ 18,79;R$ 98,69
6231;03/08/2018 08:47;ENTREGUE;MOIP Boleto;Mobile;1;R$ 69,90;R$ 0,00;R$ 38,23;R$ 108,13
6230;03/08/2018 01:17;ENTREGUE;MOIP CC 6x;Desktop;15;R$ 813,50;R$ 0,00;R$ 27,42;R$ 840,92
6229;02/08/2018 23:07;ENTREGUE;MOIP CC 5x;Mobile;1;R$ 79,90;R$ 0,00;R$ 30,08;R$ 109,98
6227;02/08/2018 22:16;DESPACHADO;MOIP CC 6x;Mobile;1;R$ 39,90;R$ 0,00;R$ 30,08;R$ 69,98
6226;02/08/2018 22:13;ENTREGUE;MOIP Boleto;Mobile;1;R$ 79,90;R$ 0,00;R$ 38,23;R$ 118,13
6225;02/08/2018 16:54;ENTREGUE;MOIP Boleto;Desktop;2;R$ 149,80;R$ 0,00;R$ 30,08;R$ 179,88
6224;02/08/2018 15:51;ENTREGUE;MOIP CC 5x;Mobile;2;R$ 159,80;R$ 0,00;R$ 38,23;R$ 198,03
6223;02/08/2018 15:49;ENTREGUE;MOIP CC 1x;Mobile;3;R$ 239,70;R$ 26,99;R$ 26,99;R$ 239,70
6222;02/08/2018 13:38;ENTREGUE;MOIP CC 3x;Desktop;1;R$ 79,90;R$ 0,00;R$ 38,23;R$ 118,13
6221;02/08/2018 13:25;ENTREGUE;MOIP CC 2x;Desktop;2;R$ 149,80;R$ 0,00;R$ 38,23;R$ 188,03
6220;02/08/2018 11:55;ENTREGUE;MOIP CC 3x;Desktop;2;R$ 159,80;R$ 0,00;R$ 23,21;R$ 183,01
6219;02/08/2018 10:48;ENTREGUE;MOIP CC 6x;Desktop;4;R$ 259,60;R$ 0,00;R$ 25,72;R$ 285,32
6218;02/08/2018 10:18;ATENDIDO;MOIP Boleto;Desktop;1;R$ 79,90;R$ 79,90;R$ 0,00;R$ 0,00
6216;01/08/2018 21:39;ENTREGUE;MOIP Boleto;Mobile;3;R$ 219,70;R$ 0,00;R$ 16,92;R$ 236,62
6214;01/08/2018 17:11;ENTREGUE;MOIP CC 1x;Mobile;2;R$ 159,80;R$ 0,00;R$ 34,77;R$ 194,57
6213;01/08/2018 14:31;ENTREGUE;MOIP CC 1x;Mobile;1;R$ 79,90;R$ 0,00;R$ 24,47;R$ 104,37
6211;01/08/2018 14:04;ENTREGUE;MOIP CC 2x;Mobile;2;R$ 149,80;R$ 0,00;R$ 49,58;R$ 199,38
6209;01/08/2018 10:12;ENTREGUE;MOIP CC 6x;Desktop;4;R$ 239,60;R$ 0,00;R$ 25,72;R$ 265,32
6207;31/07/2018 22:41;ENTREGUE;MOIP CC 3x;Desktop;1;R$ 87,90;R$ 0,00;R$ 38,23;R$ 126,13
6206;31/07/2018 22:12;ENTREGUE;MOIP CC 6x;Mobile;2;R$ 149,80;R$ 0,00;R$ 49,58;R$ 199,38
6205;31/07/2018 21:29;DESPACHADO;MOIP CC 6x;Mobile;1;R$ 79,90;R$ 0,00;R$ 30,08;R$ 109,98
6204;31/07/2018 21:15;ENTREGUE;MOIP CC 5x;Desktop;2;R$ 139,80;R$ 0,00;R$ 23,21;R$ 163,01
6202;31/07/2018 18:02;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 49,90;R$ 0,00;R$ 21,00;R$ 70,90
6201;31/07/2018 15:22;ENTREGUE;MOIP Boleto;Mobile;2;R$ 149,80;R$ 0,00;R$ 16,92;R$ 166,72
6199;31/07/2018 12:21;ENTREGUE;MOIP Boleto;Mobile;1;R$ 69,90;R$ 0,00;R$ 13,15;R$ 83,05
6198;30/07/2018 21:12;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 69,90;R$ 0,00;R$ 16,92;R$ 86,82
6197;30/07/2018 20:52;ENTREGUE;MOIP Boleto;Mobile;3;R$ 219,70;R$ 0,00;R$ 21,00;R$ 240,70
6196;30/07/2018 20:05;ENTREGUE;MOIP CC 2x;Mobile;2;R$ 149,80;R$ 0,00;R$ 13,15;R$ 162,95
6195;30/07/2018 19:06;ENTREGUE;MOIP CC 3x;Mobile;1;R$ 79,90;R$ 0,00;R$ 21,00;R$ 100,90
6194;30/07/2018 18:43;ENTREGUE;MOIP Boleto;Desktop;1;R$ 69,90;R$ 0,00;R$ 38,23;R$ 108,13
6192;30/07/2018 18:10;ENTREGUE;MOIP CC 6x;Desktop;3;R$ 184,70;R$ 0,00;R$ 23,21;R$ 207,91
6191;30/07/2018 16:12;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 79,90;R$ 0,00;R$ 24,47;R$ 104,37
6190;30/07/2018 13:46;ENTREGUE;MOIP CC 1x;Mobile;1;R$ 79,90;R$ 0,00;R$ 38,23;R$ 118,13
6189;30/07/2018 13:30;ENTREGUE;MOIP CC 6x;Desktop;1;R$ 79,90;R$ 0,00;R$ 26,99;R$ 106,89
6188;30/07/2018 12:59;ENTREGUE;MOIP CC 6x;Desktop;4;R$ 299,60;R$ 0,00;R$ 49,58;R$ 349,18
6187;30/07/2018 12:38;ENTREGUE;MOIP CC 2x;Mobile;2;R$ 59,80;R$ 0,00;R$ 16,33;R$ 76,13
6186;30/07/2018 10:29;ENTREGUE;MOIP CC 6x;Mobile;2;R$ 139,80;R$ 0,00;R$ 38,23;R$ 178,03
6185;30/07/2018 08:32;ENTREGUE;MOIP CC 1x;Mobile;1;R$ 69,90;R$ 0,00;R$ 18,79;R$ 88,69
6184;29/07/2018 23:27;ENTREGUE;MOIP CC 3x;Desktop;2;R$ 157,80;R$ 0,00;R$ 23,21;R$ 181,01
6182;29/07/2018 21:39;ENTREGUE;MOIP CC 1x;Mobile;2;R$ 139,80;R$ 0,00;R$ 23,21;R$ 163,01
6181;29/07/2018 21:28;ENTREGUE;MOIP CC 1x;Mobile;1;R$ 79,90;R$ 0,00;R$ 21,00;R$ 100,90
6180;29/07/2018 21:20;ENTREGUE;MOIP CC 3x;Desktop;3;R$ 239,70;R$ 0,00;R$ 30,08;R$ 269,78
6179;29/07/2018 19:29;ENTREGUE;MOIP CC 1x;Mobile;1;R$ 39,90;R$ 0,00;R$ 38,23;R$ 78,13
6178;29/07/2018 14:31;ENTREGUE;MOIP CC 3x;Mobile;2;R$ 159,80;R$ 0,00;R$ 25,72;R$ 185,52
6177;29/07/2018 13:40;ENTREGUE;MOIP Boleto;Mobile;4;R$ 219,60;R$ 0,00;R$ 18,19;R$ 237,79
6176;29/07/2018 13:22;ENTREGUE;MOIP CC 2x;Desktop;2;R$ 149,80;R$ 0,00;R$ 18,79;R$ 168,59
6175;29/07/2018 11:30;ENTREGUE;MOIP CC 2x;Desktop;2;R$ 159,80;R$ 0,00;R$ 23,21;R$ 183,01
6173;28/07/2018 22:12;ENTREGUE;MOIP CC 2x;Mobile;1;R$ 69,90;R$ 0,00;R$ 25,72;R$ 95,62
6172;28/07/2018 11:56;ENTREGUE;MOIP Boleto;Desktop;1;R$ 69,90;R$ 0,00;R$ 38,23;R$ 108,13
6171;27/07/2018 23:10;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,90;R$ 0,00;R$ 23,21;R$ 103,11
6169;27/07/2018 16:43;ENTREGUE;MOIP CC 2x;Mobile;1;R$ 69,90;R$ 0,00;R$ 18,79;R$ 88,69
6168;27/07/2018 12:51;ENTREGUE;MOIP CC 3x;Desktop;1;R$ 79,90;R$ 0,00;R$ 21,00;R$ 100,90
6167;27/07/2018 09:24;ENTREGUE;MOIP Boleto;Desktop;3;R$ 239,70;R$ 0,00;R$ 18,79;R$ 258,49
6166;27/07/2018 00:12;APROVADO CRÉDITO;MOIP CC 1x;Mobile;3;R$ 154,70;R$ 149,80;R$ 10,46;R$ 15,36
6165;26/07/2018 21:57;ENTREGUE;MOIP CC 3x;Mobile;2;R$ 159,80;R$ 0,00;R$ 38,23;R$ 198,03
6164;26/07/2018 18:47;ENTREGUE;MOIP Boleto;Mobile;1;R$ 69,90;R$ 0,00;R$ 18,79;R$ 88,69
6163;26/07/2018 18:30;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,90;R$ 0,00;R$ 21,00;R$ 100,90
6162;26/07/2018 13:27;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,90;R$ 0,00;R$ 30,08;R$ 109,98
6161;26/07/2018 09:53;DESPACHADO;MOIP CC 6x;Desktop;2;R$ 159,80;R$ 0,00;R$ 10,46;R$ 170,26
6160;25/07/2018 22:29;ENTREGUE;MOIP Boleto;Mobile;1;R$ 79,90;R$ 0,00;R$ 30,08;R$ 109,98
6159;25/07/2018 21:09;ENTREGUE;MOIP CC 3x;Mobile;1;R$ 79,90;R$ 0,00;R$ 24,47;R$ 104,37
6158;25/07/2018 20:48;ENTREGUE;MOIP CC 5x;Mobile;1;R$ 69,90;R$ 0,00;R$ 30,08;R$ 99,98
6157;25/07/2018 19:06;ENTREGUE;MOIP Boleto;Mobile;2;R$ 159,80;R$ 0,00;R$ 16,92;R$ 176,72
6156;25/07/2018 16:33;ENTREGUE;MOIP CC 1x;Mobile;2;R$ 149,80;R$ 0,00;R$ 30,08;R$ 179,88
6155;25/07/2018 16:31;ENTREGUE;MOIP CC 4x;Desktop;3;R$ 239,70;R$ 0,00;R$ 18,79;R$ 258,49
6154;25/07/2018 14:37;ENTREGUE;MOIP Boleto;Mobile;1;R$ 34,90;R$ 0,00;R$ 30,08;R$ 64,98
6151;24/07/2018 23:39;ENTREGUE;MOIP CC 3x;Desktop;1;R$ 69,90;R$ 0,00;R$ 47,38;R$ 117,28
6150;24/07/2018 19:44;ENTREGUE;MOIP CC 3x;Desktop;1;R$ 69,90;R$ 0,00;R$ 23,21;R$ 93,11
6149;24/07/2018 10:42;ENTREGUE;MOIP CC 1x;Desktop;4;R$ 309,60;R$ 0,00;R$ 35,93;R$ 345,53
6148;24/07/2018 08:54;ENTREGUE;MOIP CC 2x;Desktop;1;R$ 79,90;R$ 0,00;R$ 35,93;R$ 115,83
6147;23/07/2018 22:05;ENTREGUE;MOIP CC 1x;Mobile;1;R$ 69,90;R$ 0,00;R$ 13,15;R$ 83,05
6146;23/07/2018 21:02;ENTREGUE;MOIP Boleto;Mobile;1;R$ 69,90;R$ 0,00;R$ 21,00;R$ 90,90
6145;23/07/2018 18:34;ENTREGUE;MOIP Boleto;Mobile;4;R$ 299,60;R$ 0,00;R$ 18,79;R$ 318,39
6144;23/07/2018 15:20;ENTREGUE;MOIP CC 1x;Desktop;2;R$ 159,80;R$ 0,00;R$ 18,79;R$ 178,59
6143;23/07/2018 15:02;ENTREGUE;MOIP Boleto;Desktop;2;R$ 149,80;R$ 0,00;R$ 38,23;R$ 188,03
6142;23/07/2018 11:54;ENTREGUE;MOIP CC 3x;Desktop;1;R$ 39,90;R$ 0,00;R$ 23,21;R$ 63,11
6141;23/07/2018 11:03;ENTREGUE;MOIP CC 2x;Desktop;6;R$ 399,40;R$ 0,00;R$ 64,75;R$ 464,15
6140;22/07/2018 23:46;DESPACHADO;MOIP CC 6x;Mobile;4;R$ 299,60;R$ 0,00;R$ 10,46;R$ 310,06
6139;22/07/2018 20:06;ENTREGUE;MOIP CC 4x;Desktop;2;R$ 159,80;R$ 0,00;R$ 29,22;R$ 189,02
6138;22/07/2018 16:27;ENTREGUE;MOIP CC 6x;Mobile;7;R$ 419,30;R$ 0,00;R$ 22,59;R$ 441,89
6137;22/07/2018 08:56;ENTREGUE;MOIP CC 2x;Mobile;2;R$ 279,80;R$ 0,00;R$ 38,23;R$ 318,03
6136;21/07/2018 21:59;ENTREGUE;MOIP CC 6x;Mobile;1;R$ 79,90;R$ 0,00;R$ 18,79;R$ 98,69
6135;21/07/2018 20:27;ENTREGUE;MOIP CC 2x;Mobile;4;R$ 299,60;R$ 0,00;R$ 21,00;R$ 320,60
6134;21/07/2018 19:17;ENTREGUE;MOIP CC 2x;Mobile;1;R$ 69,90;R$ 0,00;R$ 19,11;R$ 89,01
6133;21/07/2018 17:31;ENTREGUE;MOIP Boleto;Mobile;1;R$ 69,90;R$ 0,00;R$ 38,23;R$ 108,13
6132;21/07/2018 16:36;DESPACHADO;MOIP CC 1x;Desktop;1;R$ 79,90;R$ 0,00;R$ 18,79;R$ 98,69
6131;21/07/2018 12:43;ENTREGUE;MOIP CC 1x;Mobile;2;R$ 159,80;R$ 0,00;R$ 26,99;R$ 186,79
6130;21/07/2018 12:31;ATENDIDO;MOIP CC 1x;Mobile;2;R$ 159,80;R$ 0,00;R$ 26,99;R$ 186,79
6129;21/07/2018 07:59;ENTREGUE;MOIP CC 6x;Mobile;2;R$ 149,80;R$ 0,00;R$ 21,00;R$ 170,80
6128;20/07/2018 22:28;ENTREGUE;MOIP CC 6x;Mobile;2;R$ 163,80;R$ 0,00;R$ 20,82;R$ 184,62
6127;20/07/2018 22:02;DESPACHADO;MOIP Boleto;Mobile;2;R$ 159,80;R$ 0,00;R$ 35,93;R$ 195,73
6126;20/07/2018 19:03;ENTREGUE;MOIP CC 6x;Mobile;2;R$ 159,80;R$ 0,00;R$ 0,00;R$ 159,80
6125;20/07/2018 17:54;ENTREGUE;MOIP CC 1x;Desktop;4;R$ 269,60;R$ 0,00;R$ 0,00;R$ 269,60
6124;20/07/2018 16:48;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 79,90;R$ 0,00;R$ 0,00;R$ 79,90
6123;20/07/2018 16:20;ENTREGUE;MOIP CC 2x;Desktop;3;R$ 239,70;R$ 0,00;R$ 20,82;R$ 260,52
6122;20/07/2018 16:04;ENTREGUE;MOIP Boleto;Desktop;2;R$ 159,80;R$ 0,00;R$ 30,08;R$ 189,88
6121;20/07/2018 16:03;ENTREGUE;MOIP CC 2x;Mobile;2;R$ 109,80;R$ 0,00;R$ 24,47;R$ 134,27
6120;20/07/2018 15:48;ENTREGUE;MOIP CC 6x;Desktop;2;R$ 149,80;R$ 0,00;R$ 29,22;R$ 179,02
6119;20/07/2018 14:36;DESPACHADO;MOIP CC 6x;Mobile;3;R$ 219,70;R$ 0,00;R$ 13,15;R$ 232,85
6117;19/07/2018 22:41;ATENDIDO;MOIP CC 3x;Mobile;1;R$ 79,90;R$ 0,00;R$ 0,00;R$ 79,90
6116;19/07/2018 22:10;ENTREGUE;MOIP CC 6x;Desktop;2;R$ 114,80;R$ 0,00;R$ 34,77;R$ 149,57
6115;19/07/2018 22:09;ENTREGUE;MOIP CC 2x;Mobile;1;R$ 79,90;R$ 0,00;R$ 21,00;R$ 100,90
6114;19/07/2018 19:41;ENTREGUE;MOIP CC 4x;Mobile;2;R$ 139,80;R$ 0,00;R$ 0,00;R$ 139,80
6113;19/07/2018 13:30;ENTREGUE;MOIP CC 1x;Mobile;1;R$ 79,90;R$ 0,00;R$ 0,00;R$ 79,90
6112;19/07/2018 11:18;ENTREGUE;MOIP CC 3x;Desktop;1;R$ 69,90;R$ 0,00;R$ 29,22;R$ 99,12
6111;19/07/2018 11:12;ENTREGUE;MOIP CC 2x;Desktop;3;R$ 179,70;R$ 0,00;R$ 19,44;R$ 199,14
6110;19/07/2018 10:32;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 49,90;R$ 0,00;R$ 0,00;R$ 49,90
6109;19/07/2018 09:24;ATENDIDO;MOIP Boleto;Desktop;1;R$ 79,90;R$ 79,90;R$ 0,00;R$ 0,00
6108;18/07/2018 23:42;ENTREGUE;MOIP Boleto;Desktop;4;R$ 269,60;R$ 0,00;R$ 64,75;R$ 334,35
6107;18/07/2018 22:10;ENTREGUE;MOIP CC 2x;Mobile;1;R$ 69,90;R$ 0,00;R$ 0,00;R$ 69,90
6105;18/07/2018 16:40;DESPACHADO;MOIP CC 2x;Desktop;1;R$ 69,90;R$ 3,50;R$ 26,37;R$ 92,78
6104;18/07/2018 15:56;ENTREGUE;MOIP Boleto;Desktop;2;R$ 149,80;R$ 0,00;R$ 19,44;R$ 169,24
6103;18/07/2018 15:17;ENTREGUE;MOIP CC 4x;Desktop;2;R$ 159,80;R$ 15,56;R$ 38,23;R$ 182,47
6102;18/07/2018 14:49;ENTREGUE;MOIP Boleto;Desktop;2;R$ 159,80;R$ 0,00;R$ 24,47;R$ 184,27
6101;18/07/2018 14:02;ENTREGUE;MOIP CC 2x;Mobile;2;R$ 109,80;R$ 0,00;R$ 34,77;R$ 144,57
6100;18/07/2018 12:13;ENTREGUE;MOIP CC 6x;Desktop;1;R$ 69,90;R$ 0,00;R$ 0,00;R$ 69,90
6099;18/07/2018 11:33;ENTREGUE;MOIP Boleto;Desktop;3;R$ 169,70;R$ 0,00;R$ 19,11;R$ 188,81
6098;18/07/2018 10:49;ENTREGUE;MOIP Boleto;Desktop;1;R$ 69,90;R$ 0,00;R$ 0,00;R$ 69,90
6097;18/07/2018 10:33;ENTREGUE;MOIP Boleto;Desktop;2;R$ 159,80;R$ 0,00;R$ 16,92;R$ 176,72
6096;18/07/2018 08:06;ENTREGUE;MOIP Boleto;Desktop;4;R$ 319,60;R$ 15,98;R$ 0,00;R$ 303,62
6095;17/07/2018 19:44;ENTREGUE;MOIP Boleto;Mobile;1;R$ 69,90;R$ 0,00;R$ 19,11;R$ 89,01
6094;17/07/2018 19:00;ENTREGUE;MOIP Boleto;Mobile;1;R$ 69,90;R$ 0,00;R$ 0,00;R$ 69,90
6093;17/07/2018 18:50;DESPACHADO;MOIP CC 3x;Mobile;2;R$ 114,80;R$ 0,00;R$ 10,46;R$ 125,26
6092;17/07/2018 16:48;ENTREGUE;MOIP CC 3x;Mobile;1;R$ 79,90;R$ 0,00;R$ 0,00;R$ 79,90
6091;17/07/2018 16:45;ENTREGUE;MOIP CC 3x;Mobile;2;R$ 119,80;R$ 0,00;R$ 0,00;R$ 119,80
6090;17/07/2018 16:17;DESPACHADO;MOIP CC 1x;Desktop;3;R$ 199,70;R$ 0,00;R$ 42,75;R$ 242,45
6087;17/07/2018 14:17;ENTREGUE;MOIP CC 2x;Desktop;2;R$ 119,80;R$ 0,00;R$ 19,44;R$ 139,24
6086;17/07/2018 08:00;ENTREGUE;MOIP Boleto;Desktop;2;R$ 157,80;R$ 0,00;R$ 30,08;R$ 187,88
6085;16/07/2018 21:56;ENTREGUE;MOIP CC 2x;Mobile;1;R$ 79,90;R$ 0,00;R$ 34,77;R$ 114,67
6084;16/07/2018 21:28;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 69,90;R$ 0,00;R$ 0,00;R$ 69,90
6082;16/07/2018 19:25;ENTREGUE;MOIP CC 2x;Mobile;3;R$ 229,70;R$ 0,00;R$ 42,75;R$ 272,45
6081;16/07/2018 18:27;DESPACHADO;MOIP CC 4x;Mobile;1;R$ 29,90;R$ 0,00;R$ 10,46;R$ 40,36
6080;16/07/2018 17:32;ENTREGUE;MOIP CC 3x;Desktop;1;R$ 69,90;R$ 0,00;R$ 20,82;R$ 90,72
6079;16/07/2018 13:48;ENTREGUE;MOIP CC 1x;Desktop;2;R$ 159,80;R$ 0,00;R$ 0,00;R$ 159,80
